Title,Image Link,Product Link,Price,SKU,Item ID
1Pcs New Stainless Steel Bath Plug Kitchen Bathroom Accessory Rubber Drain Stopper Easy to Use Water Bath Tub Caps for Bathtub Washbasin Sink,https://img.drz.lazcdn.com/static/bd/p/587ba4062b86cfd2803fdec611b0078b.jpg_200x200q75.avif,https://www.daraz.com.bd/products/1pcs-i434327875.html,1516,434327875_BD-2107181677,434327875
New Foldable Microwave Oven Bento Silicone Lunch Kitchen Box Bento Picnic Food Container - Green (green),https://img.drz.lazcdn.com/static/bd/p/e70eba063e620a4cb4797bf214835b98.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160356935.html,1965,160356935_BD-1092110008,160356935
Coffee 2 Cup 51mm Non Pressurized Filter Kitchen Basket For Breville Delonghi Krups New -,https://img.drz.lazcdn.com/static/bd/p/6b093138fad2ba702e74a4dfa0a581bc.jpg_200x200q80.avif,https://www.daraz.com.bd/products/2-51mm-i160346369.html,925,160346369_BD-1092082107,160346369
Miyako Electric Yogurt Maker Doi Maker (7 Jar),https://img.drz.lazcdn.com/static/bd/p/76f544f56454c3c0fe56ba872ee7532a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-7-i140012267.html,2500,140012267_BD-1063334390,140012267
Silver crest Air fryer 6L Capacity,https://img.drz.lazcdn.com/g/kf/S12a5f087e4764ec7803e936affc38b816.jpg_200x200q80.avif,https://www.daraz.com.bd/products/6l-i325025812.html,7999,325025812_BD-1557666347,325025812
Miyako 8.5 Liter Air Fryer AF-718 Digital Touch Control Panel,https://img.drz.lazcdn.com/static/bd/p/b65001520a8d4e62285a36cb5a2ba307.jpg_200x200q80.avif,https://www.daraz.com.bd/products/miyako-85-liter-af-718-i408761597.html,11770,408761597_BD-2021011091,408761597
Mini 350W Electric Waffles Maker Waffle Cake Oven Muffin Pancake Non-stick Baking Pan Breakfast Proctor Silex Sandwic Machine AC220V Household Kitchen - EU Plug 220V,https://img.drz.lazcdn.com/static/bd/p/39f0aa2916a0811ceee659b0081ae058.jpg_200x200q80.avif,https://www.daraz.com.bd/products/350w-ac220v-eu-220v-i148344478.html,3159,148344478_BD-1074294501,148344478
AUGIENB 700W Sandwich Waffle Breakfast Bread Toaster Maker Machine Steak Hamburger Fried Egg Panini Barbecue Machine Baking Tray Grill 2 Slice Non-Stick & Automatic Temperature Control - Bar Shape-Type A,https://img.drz.lazcdn.com/static/bd/p/2a92fca989d79c1ef6a0da1844fba929.jpg_200x200q80.avif,https://www.daraz.com.bd/products/augienb-700w-2-a-i148370626.html,5649,148370626_BD-1074320810,148370626
2 Slice Compact Toaster Bread Maker Manual Lift Lever 7 Settin Extra Wide Slot Bread Oven Mini Household Breakfast Baking Bread Machine Kitchen Tool - 220V,https://img.drz.lazcdn.com/static/bd/p/82258e3f222f21fe8a6b77a85d0dbe4a.jpg_200x200q80.avif,https://www.daraz.com.bd/products/2-7-220v-i148380080.html,6759,148380080_BD-1074324440,148380080
Silicone Microwave Magic Popcorn Maker Popcorn Container Kitchen Healthy Cooking Kitchen Accessories -,https://img.drz.lazcdn.com/static/bd/p/28739fdc251c33b02745b78ba62e84ad.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i160398289.html,1686,160398289_BD-1092132426,160398289
110V 2-Slces Electric Automatic Toaster Household Toast Appliances Sandwich Machine - White 110V,https://img.drz.lazcdn.com/static/bd/p/fbe5019627896599a905050f4bde4137.jpg_200x200q80.avif,https://www.daraz.com.bd/products/110v-2-110v-i160122498.html,3244,160122498_BD-1091810448,160122498
Philips HD9216/43 Daily Collection Low Fat Air Fryer | 4.1 Liter,https://img.drz.lazcdn.com/static/bd/p/d717c537ad1d8d73a6275d640230f571.jpg_200x200q80.avif,https://www.daraz.com.bd/products/hd921643-41-i187254939.html,14340,187254939_BD-1612091674,187254939
2/3 Tier Cake Cupcake Stand Tray Crystal Kitchen Dessert Display Tower Plate For Wedding - S-1,https://img.drz.lazcdn.com/static/bd/p/059dc61e2da5e07688cf0e0b75addb83.jpg_200x200q80.avif,https://www.daraz.com.bd/products/23-s-1-i160298132.html,1091,160298132_BD-1092020115,160298132
3PCS Sushi Maker Set Machine Seaweed Rice Rolls Mold Roller Kit Vegetable Meat Rolling Tool DIY Rice Ball Moulds Kitchen Tool,https://img.drz.lazcdn.com/static/bd/p/891948e9fd4c70daacb9837f0025a46f.jpg_200x200q80.avif,https://www.daraz.com.bd/products/3pcs-sushi-maker-set-machine-seaweed-rice-rolls-mold-roller-kit-vegetable-meat-rolling-tool-diy-rice-ball-moulds-kitchen-tool-i497948260.html,1446,497948260_BD-2402432594,497948260
Personal Portable Electric Oven Mini Mac Hot Kitchen Logic Food Tote Picnic Camping -,https://img.drz.lazcdn.com/static/bd/p/1a24bc0fe4bbb846fbe21ea7883459ac.jpg_200x200q80.avif,https://www.daraz.com.bd/products/mac-i160380309.html,3254,160380309_BD-1092116307,160380309
12 Cups Bread Cake Baking Mold Box Kitchen Non-stick Bakeware Pastry Mould Kitchen Tools -,https://img.drz.lazcdn.com/static/bd/p/8f5a1aca834c1f4af2a1854f828234ca.jpg_200x200q80.avif,https://www.daraz.com.bd/products/12-i160104693.html,1591,160104693_BD-1091796402,160104693
Non-Stick Metal Bake Mould Round Cake Pan Bakeware Carbon Steel Cakes Molds Donut Hollow Mold Kitchen Accessories,https://img.drz.lazcdn.com/static/bd/p/a692e2960c2d5429c17753ac7953dbc1.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i348122925.html,1709,348122925_BD-1706043589,348122925
Mini 2/3 Rods Hot Dog Grill Roller Appliances Home Electric Sausage Maker Cooker Machine - 2 Rods,https://img.drz.lazcdn.com/static/bd/p/f3eba58fce305d17de8546514159e918.jpg_200x200q80.avif,https://www.daraz.com.bd/products/23-2-i160210458.html,5489,160210458_BD-1091916490,160210458
Double Layer Lunch Box Food Storage Container Kitchen Microwave Oven Portable Bento Box - B,https://img.drz.lazcdn.com/static/bd/p/a039836cef7628b242d6c2a338b5fe5c.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160402336.html,2152,160402336_BD-1092144618,160402336
Tempwise IP67 Waterproof Wireless Smart Meat Thermometer with APP Control for BBQ Oven Grill Kitchen Smoker Rotisserie TNT-11-B,https://img.drz.lazcdn.com/static/bd/p/a1163f4c07fde3565df139b3345b633a.jpg_200x200q75.avif,https://www.daraz.com.bd/products/bbq-r-rotisserie-tnt-11-b-ip67-i499795204.html,12802,499795204_BD-2410343539,499795204
"Children's board, small blackboard, home stand style teaching, erasable double-sided magnetic baby graffiti drawing and writing whiteboard",https://img.drz.lazcdn.com/static/bd/p/346b33fd7639056ff832717e27155db7.jpg_200x200q75.avif,https://www.daraz.com.bd/products/childrens-board-small-blackboard-home-stand-style-teaching-erasable-double-sided-magnetic-baby-graffiti-drawing-and-writing-whiteboard-i371355690.html,3782,371355690_BD-1858589611,371355690
1500W 220V 5 Gear Electric Teppanyaki Style Appliances Table Top Grill Griddle BBQ Barbecue Camping Garden S/ L - Blue M,https://img.drz.lazcdn.com/static/bd/p/adf5dd942b76c566907a80622aacd63f.jpg_200x200q75.avif,https://www.daraz.com.bd/products/1500w-220v-5-bbq-sl-m-i160248307.html,7141,160248307_BD-1091954962,160248307
"Leather leisure single person armchair, simple sofa with writing board, compact negotiation reception chair",https://img.drz.lazcdn.com/static/bd/p/cf2ce60749f90ee1790a6a1faea8af69.jpg_200x200q75.avif,https://www.daraz.com.bd/products/leather-leisure-single-person-armchair-simple-sofa-with-writing-board-compact-negotiation-reception-chair-i371360371.html,20037,371360371_BD-1858669027,371360371
KCASA KC-BM6 Silicone Baking Mat Non-stick Oven Kitchen Mat Heat Insulation Pad Kid Table Mat WithMeasurement - Orange - Orange (Orange),https://img.drz.lazcdn.com/static/bd/p/fca41b6a5b0d217a012b32c5b32e9a2a.jpg_200x200q75.avif,https://www.daraz.com.bd/products/kcasa-kc-bm6-i160194999.html,1404,160194999_BD-1091904942,160194999
Miyako PTC-A3 Electric Room Heater,https://img.drz.lazcdn.com/static/bd/p/2beb5444e4a36cba341384bd4fd9d184.jpg_200x200q75.avif,https://www.daraz.com.bd/products/miyako-ptc-a3-i338441736.html,6500,338441736_BD-1654463056,338441736
(Sandwich/Steak/Waffle) Electric Breakfast Machine Waffles Pancake Donut Appliances Afternoon Tea Snack Maker Contact Grill Non-Stick Baker Kitchen Baking Pan Barbecue Machine 110V US Plug - Sandwich Maker,https://img.drz.lazcdn.com/static/bd/p/61065f84252229e6daf98994156f5333.jpg_200x200q75.avif,https://www.daraz.com.bd/products/110v-i160220598.html,4543,160220598_BD-1091934279,160220598
4x Aluminum foil Gas Hob Oil Protector Liner Reusable Stove Clean Mat Pad -,https://img.drz.lazcdn.com/static/bd/p/c45474127af0ffc461cf8675fa1ff32b.jpg_200x200q75.avif,https://www.daraz.com.bd/products/4x-aluminum-foil-gas-hob-oil-protector-liner-reusable-stove-clean-mat-pad-i148520683.html,999,148520683_BD-1074490383,148520683
20cm Electric Crepe Maker Non Stick Baking Pancake Pan Frying Griddle Machine - Black,https://img.drz.lazcdn.com/static/bd/p/f405050902a6f6c3a698ee6804ff638f.jpg_200x200q75.avif,https://www.daraz.com.bd/products/20cm-electric-crepe-maker-non-stick-baking-pancake-pan-frying-griddle-machine-black-i148450050.html,3589,148450050_BD-1074400524,148450050
Silicone Extra Large Thick Baking Sheet/Work Mat/Oven Kitchen Tray Liner/Pastry/Pizzas Blue - Blue (blue),https://img.drz.lazcdn.com/static/bd/p/e25d9a50725c3b76cf55b098feacf8df.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160346465.html,1602,160346465_BD-1092082229,160346465
15.3*10.2*8.5/13.8*10*6.8cm Butter Dish With Lid-butter Me Up Kitchen [13.8*10*6.8cm] - 13.8*10*6.8cm,https://img.drz.lazcdn.com/static/bd/p/30aa5f83c2058ada2c024035f984c3fb.jpg_200x200q75.avif,https://www.daraz.com.bd/products/153102851381068cm-1381068cm-1381068cm-i160350556.html,1694,160350556_BD-1092090082,160350556
4/7/9 inch live bottom cake baking tray Kitchen live buckle mold cake baking oven tool non-stick 23cm - One size seven,https://img.drz.lazcdn.com/static/bd/p/cb69eb29dc0c2455fa1f6a5480f3e0c3.jpg_200x200q75.avif,https://www.daraz.com.bd/products/479-23cm-i160374063.html,1404,160374063_BD-1092108255,160374063
Japanese Style Wooden Lunch Box Student Bento Kitchen Box Sushi Box -,https://img.drz.lazcdn.com/static/bd/p/87eb75ac99311353a17ae79ac1491c56.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160372372.html,1726,160372372_BD-1092110638,160372372
2PCS 6/8MM Gas Cooker Accessories Assembly Button Universal Silver Gas Stove Knobs Cooker Oven Control Switch,https://img.drz.lazcdn.com/static/bd/p/465efaa937147cddb1f532602d020cef.jpg_200x200q75.avif,https://www.daraz.com.bd/products/2-68mm-i476970512.html,232,476970512_BD-2298615841,476970512
"Preschool children's drawing board, graffiti, erasable easel, magnetic toy holder, small blackboard, household baby writing white zb",https://img.drz.lazcdn.com/static/bd/p/ae64c075f11deced90e462b0be3a92c0.jpg_200x200q75.avif,https://www.daraz.com.bd/products/preschool-childrens-drawing-board-graffiti-erasable-easel-magnetic-toy-holder-small-blackboard-household-baby-writing-white-zb-i371347322.html,3573,371347322_BD-1858558542,371347322
5pcs 11.8cm*10cm Spare parts mica Plates microwave ovens sheets,https://img.drz.lazcdn.com/static/bd/p/1d93a77f549879448bfac11c6331de7f.jpg_200x200q75.avif,https://www.daraz.com.bd/products/5-118cm-10cm-mica-i460018475.html,313,460018475_BD-2200689924,460018475
75 x 40cm Electric Heating Bedding Pad 6-Level Fast Moist/Dry Pain Relief Heat Mat Large Size -- AU / US / UK / EU - EU plug,https://img.drz.lazcdn.com/static/bd/p/9b44aa31230cc75adeb0dc398b0a8fba.jpg_200x200q75.avif,https://www.daraz.com.bd/products/75x40cm-6-auusukeu-eu-i160982921.html,2273,160982921_BD-1092876124,160982921
1200w Mini Waffles Maker Egg Cake Oven Breakfast Double Sided PanMachine Tool -,https://img.drz.lazcdn.com/static/bd/p/a65df5faa91ab4bd343e5d7e5425f7c4.jpg_200x200q75.avif,https://www.daraz.com.bd/products/1200w-i148346679.html,9309,148346679_BD-1074306027,148346679
ThermoPro TP-16 Digital Thermometer For Oven Smoker Candy Liquid Kitchen Cooking Grilling Meat BBQ Thermometer and Timer,https://img.drz.lazcdn.com/static/bd/p/8a4eee5c6e9b3377a9e075171ff9094d.jpg_200x200q75.avif,https://www.daraz.com.bd/products/tp-16-bbq-i499876982.html,1869,499876982_BD-2411028748,499876982
Creative High temperature Silicone Food Steamer Bowl Kitchen Folding Fish Egg Microwave Oven Baking Cooking Tools -,https://img.drz.lazcdn.com/static/bd/p/b489390163e205ad0b5a2ff28b2446b0.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160372516.html,978,160372516_BD-1092110783,160372516
【2020 Bday】110V/220V 1000W Electric Air Fryer 2.6L Steak Cake Chips Shrimp Frying Maker - Black,https://img.drz.lazcdn.com/static/bd/p/8d3837aeb337f00bb1aa0c9513a49edc.jpg_200x200q75.avif,https://www.daraz.com.bd/products/2020-bday-110v220v-1000w-26l-i148418730.html,13989,148418730_BD-1074384081,148418730
Touch Screen Oven Thermometer Large LCD Digital Kitchen Monitors Clock Timer With Waterproof Stainless Steel Probe Fahrenheit - Fahrenheit American Edition,https://img.drz.lazcdn.com/static/bd/p/1cfe8be8d11a9e59540f41f3225830e5.jpg_200x200q75.avif,https://www.daraz.com.bd/products/lcd-i160156744.html,1819,160156744_BD-1091852514,160156744
Stainless Steel Lunch Box With Compartments Microwave Kitchen Bento Box For Kids School Picnic Food Box - Green {double grid},https://img.drz.lazcdn.com/static/bd/p/567d42e7c292853378a4205716a802ce.jpg_200x200q75.avif,https://www.daraz.com.bd/products/-i160408028.html,2277,160408028_BD-1092146251,160408028
Suitable for modifying interior central armrest storage box of the modern Encino electric model,https://img.drz.lazcdn.com/static/bd/p/0c79edaec73e0e97d9d81487ab18eff1.jpg_200x200q80.avif,https://www.daraz.com.bd/products/suitable-for-modifying-interior-central-armrest-storage-box-of-the-modern-encino-electric-model-i369224779.html,1844,369224779_BD-1844019071,369224779
"Automotive supplies car mounted French fries air outlet cup holder box, phone key storage box",https://img.drz.lazcdn.com/static/bd/p/8c72eb4f5e29a4bd110a7e5780a4f6d3.jpg_200x200q80.avif,https://www.daraz.com.bd/products/automotive-supplies-car-mounted-french-fries-air-outlet-cup-holder-box-phone-key-storage-box-i369300491.html,1694,369300491_BD-1845291979,369300491
6 Sides Baby Playpen Playinghouse Interactive Kids Toddler Room W/ Safety Gate - Grey,https://img.drz.lazcdn.com/static/bd/p/52587c5d09cbe0809692d35506db1895.jpg_200x200q80.avif,https://www.daraz.com.bd/products/6-sides-baby-playpen-playinghouse-interactive-kids-toddler-room-w-safety-gate-grey-i150502119.html,10029,150502119_BD-1077086866,150502119
"Microwave Storage Rack, Microwave Storage Rack, Microwave Top Rack, Telescopic Kitchen Rack, Kitchen Storage Rack, Range Rack,",https://img.drz.lazcdn.com/static/bd/p/075aebf0cb9bd89bb9727b87e5ae90a8.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i491311905.html,4400,491311905_BD-2376171879,491311905
Four-dimensional Lemon Mousse Silica Gel Cake Mould Kitchen French Dessert Diy Baking Mould -,https://img.drz.lazcdn.com/static/bd/p/4540db183155597620dd1058288b03f1.jpg_200x200q80.avif,https://www.daraz.com.bd/products/diy-i160384627.html,1778,160384627_BD-1092120782,160384627
Mini 2/3 Rods Hot Dog Grill Roller Home Electric Sausage Maker Cooker Machine - 3 Rods,https://img.drz.lazcdn.com/static/bd/p/f3eba58fce305d17de8546514159e918.jpg_200x200q80.avif,https://www.daraz.com.bd/products/23-3-i148380043.html,8959,148380043_BD-1074324404,148380043
Portable Charcoal Folded Barbecue Oven Cooking Picnic Kitchen Camping BBQ Grill Silver -,https://img.drz.lazcdn.com/static/bd/p/69362da40d25ab3741c0abba55cfefb3.jpg_200x200q80.avif,https://www.daraz.com.bd/products/bbq-i160388703.html,4803,160388703_BD-1092142196,160388703
1PCS Food Grade Thick 428℉ Heat Resistant Kitchen Silicone Glove BBQ Grill Gloves Kitchen Barbecue Oven Cooking Mitts Grill Baking Gloves - orange,https://img.drz.lazcdn.com/static/bd/p/72d75d00b940b13d276d5c874ce7a4af.jpg_200x200q80.avif,https://www.daraz.com.bd/products/1-428-bbq-i160320436.html,1175,160320436_BD-1092036821,160320436
1PC Silicone Insulation Gloves Clip High Temperature Resistant Oven Mitts Kitchen Anti-scalding Clip Oven Microwave Hand Clip,https://img.drz.lazcdn.com/static/bd/p/62bbb1e2ad0300efaf178b7fa51cc1c0.jpg_200x200q80.avif,https://www.daraz.com.bd/products/1pc-silicone-insulation-gloves-clip-high-temperature-resistant-oven-mitts-kitchen-anti-scalding-clip-oven-microwave-hand-clip-i307152098.html,1354,307152098_BD-1376292777,307152098
"0-500 ℃ Oven Thermometer Gauge, 100 mm Dial Size, 140mm Probe Length",https://img.drz.lazcdn.com/static/bd/p/c08a17a29e90277df38723ead61e36d4.jpg_200x200q80.avif,https://www.daraz.com.bd/products/0-500-100-140-i500335457.html,3650,500335457_BD-2412800191,500335457
Silicone Seal Lid Anti-dust Glass Microwave Bowl Kitchen Cup Leakproof Suction Cover Orange - orange,https://img.drz.lazcdn.com/static/bd/p/6720daa386260aaa155901ba56b85f6d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i160396348.html,873,160396348_BD-1092136399,160396348
Suitable for BMW X5/X6 central storage box,https://img.drz.lazcdn.com/static/bd/p/5b47e031ca413800d8470ad92ed7229c.jpg_200x200q80.avif,https://www.daraz.com.bd/products/suitable-for-bmw-x5x6-central-storage-box-i369240466.html,1891,369240466_BD-1844211609,369240466
Two Egg Poacher Cup Microwave Cooker Sandwich Kitchen Breakfast Steamer - Orange,https://img.drz.lazcdn.com/static/bd/p/2019bf1563d90c91f807e9bee41ef7cb.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i160374092.html,1030,160374092_BD-1092108286,160374092
Disposable Floor Leak Stickers Self-adhesive bathroom floor drain mesh sticker Bathroom Hair Clogging Filter Bathroom Floor Leak,https://img.drz.lazcdn.com/static/bd/p/0f16079361d734346f044850593c17c7.png_200x200q80.avif,https://www.daraz.com.bd/products/-i368060364.html,1706,368060364_BD-1837367352,368060364
Locaupin Sets of Microwavable Lunch Box Airtight Silicone Lid Kitchen Leftover Storage Food Container For Office School,https://img.drz.lazcdn.com/static/bd/p/f28f8a646e838e0e4317bdf7afd55343.jpg_200x200q80.avif,https://www.daraz.com.bd/products/-i349302344.html,1379,349302344_BD-1716185409,349302344
1PCS Food Grade Thick 428℉ Heat Resistant Kitchen Silicone Glove BBQ Grill Gloves Kitchen Barbecue Oven Cooking Mitts Grill Baking Gloves - gules,https://img.drz.lazcdn.com/static/bd/p/ecfcb5a5d2eefb3c03a9cd6aa36940b1.jpg_200x200q80.avif,https://www.daraz.com.bd/products/1-428-bbq-i160324025.html,1175,160324025_BD-1092042715,160324025
Dryer Lint Screen Filter For Maytag Amana Whirlpool 37001142 40124401 WP37001142 -,https://img.drz.lazcdn.com/static/bd/p/895b90bad8d6b6a84d9ada822dbd4ea3.jpg_200x200q80.avif,https://www.daraz.com.bd/products/dryer-lint-screen-filter-for-maytag-amana-whirlpool-37001142-40124401-wp37001142-i154694478.html,1969,154694478_BD-1083858779,154694478
"JS30 gimbal, low-speed gearbox motor, 300 starry sky lamp, miniature DC deceleration motor",https://img.drz.lazcdn.com/static/bd/p/b7068ca6857978d694eee464edd3ddc2.jpg_200x200q80.avif,https://www.daraz.com.bd/products/js30-gimbal-low-speed-gearbox-motor-300-starry-sky-lamp-miniature-dc-deceleration-motor-i373326789.html,3431,373326789_BD-1867234677,373326789
Suitable for Samsung/LG drum washing machine drain pump drain valve motor PX-2-35 Fudi water pump,https://img.drz.lazcdn.com/static/bd/p/6dd6d3f2c9fdde526c68e7b890acee7c.png_200x200q80.avif,https://www.daraz.com.bd/products/samsunglg-px-2-35-i446252164.html,1499,446252164_BD-2136208847,446252164
10x Meal Container Plastic Food Storage Box Kitchen Lid Microwavable 4 Compartment -,https://img.drz.lazcdn.com/static/bd/p/d3578ea05abd92cffae23045bb426b4d.jpg_200x200q80.avif,https://www.daraz.com.bd/products/10x-4-i160368556.html,2038,160368556_BD-1092102521,160368556
